url,label,source,last_update,harm_score,type,active
ancient-code.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
ancient-origins.net,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
anewspost.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
answersingenesis.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
ae911truth.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
australiannationalreview.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
autismspeaks.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
banned.video,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
beholdisrael.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
biologos.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
blacklistednews.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
brandnewtube.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
brighteon.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
brightside.me,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
bugout.news,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
campusinsanity.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
cancer.news,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
catholic.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
charismanews.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
childrenshealthdefense.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
carm.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
www1.cbn.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
creation.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
christianscience.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
legitgov.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
climatechangedispatch.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
climatedepot.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
judithcurry.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
climatism.blog,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
climate.news,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
coasttocoastam.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
collapse.news,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
collective-evolution.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
cfact.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
consciouslifenews.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
conspiracydailyupdate.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
geopolitics.co,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
csglobe.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
dailygrail.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
dailyhealthpost.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
davidicke.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
discovery.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
doctoroz.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
draxe.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
ecology.news,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
electroverse.net,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
eluxemagazine.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
endtimeheadlines.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
ewg.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
evolutionnews.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
fabiosa.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
faithit.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
foodbabe.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
food.news,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
foreverconscious.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
freedom.news,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
friendsofscience.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
globalhealingcenter.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
gmwatch.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
goop.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
gotquestions.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
greenmedinfo.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
greenpeace.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
gulagbound.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
healthandmoneynews.wordpress.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
healingoracle.ch,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
healthimpactnews.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
health.news,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
healthnutnews.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
healthrangerreport.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
healthyandnaturalworld.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
healthyfoodhouse.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
healthy-holistic-living.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
savethemales.ca,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
herb.co,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
higherperspectives.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
iceagenow.info,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
ihealthtube.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
iheartintelligence.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
illuminatiwatcher.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
independentsciencenews.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
ingredients.news,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
icr.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
responsibletechnology.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
investmentwatchblog.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
iowaclimate.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
israelislamandendtimes.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
joebiden.news,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
junkscience.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
larouchepac.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
learntherisk.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
liberty.news,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
libtards.news,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
lifespa.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
littlethings.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
liveaction.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
livestrong.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
livingwhole.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
mediaroots.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
medicalmedium.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
medicine.news,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
mindbodygreen.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
nationalfile.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
nationalsecurity.news,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
naturalnewsblogs.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
naturalsociety.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
naturallysavvy.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
needtoknow.news,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
newsinsideout.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
newsbud.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
notrickszone.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
nutritionfacts.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
organicconsumers.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
organicfacts.net,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
oye.news,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
pandemic.news,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
patriots4truth.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
peta.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
pollution.news,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
prepareforchange.net,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
pressfortruth.ca,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
prevention.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
principia-scientific.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
pdmj.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
prophecynewswatch.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
prophecytoday.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
qanon.pub,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
realclimatescience.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
realjewnews.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
redoubtnews.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
returntonow.net,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
science.news,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
sgtreport.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
shoebat.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
sott.net,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
space.news,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
stormfront.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
sustainablepulse.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
swprs.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
technocracy.news,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
theantimedia.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
dailyexpose.co.uk,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
thefullertoninformer.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
thehealthyamerican.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
theheartysoul.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
thehighwire.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
therundownlive.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
stream.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
thetrumpet.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
thetruthaboutcancer.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
thevaccinereaction.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
wakingtimes.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
thinkinghumanity.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
thoughtcatalog.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
thriveglobal.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
thrivemovement.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
treason.news,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
truepundit.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
trunews.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
twisted.news,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
ukcolumn.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
usahitman.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
usawatchdog.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
vaccineimpact.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
vaccines.news,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
vactruth.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
vaxxter.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
veteranstoday.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
wattsupwiththat.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
anonhq.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
westonaprice.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
whitehouse.news,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
worlddoctorsalliance.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
worldhealth.net,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,9,disinformation,10
2ndvote.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
abort73.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
academia.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
albertapressleader.ca,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
altnewsmedia.net,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
amac.us,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
americarisingpac.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
americanconsequences.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
americansforprosperity.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
afpc.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
alec.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
americanlibertyreport.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
ammoland.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
aa.com.tr,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
arizonadailyindependent.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
armstrongeconomics.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
badgerinstitute.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
beliefnet.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
blabber.buzz,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
boundingintocomics.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
brexitcentral.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
c2cjournal.ca,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
calgarysun.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
campaignlifecoalition.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
campusreform.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
capitalresearch.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
americanexperiment.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
cc.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
christianheadlines.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
christianpost.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
christiantoday.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
chroniclesmagazine.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
cagw.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
city-journal.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
nccivitas.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
claremont.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
commdiginews.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
conservativehome.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
conservativeinstitute.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
crimeresearch.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
crisismagazine.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
telegraph.co.uk,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
dailytorch.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
telegraaf.nl,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
disrn.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
donaldjtrump.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
economicpolicyjournal.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
egypttoday.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
energycitizens.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
erlc.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
factsandlogic.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
faithwire.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
fakehatecrimes.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
fedsoc.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
firstinfreedomdaily.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
firstthings.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
defenddemocracy.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
ff.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
getreligion.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
gopusa.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
news.grabien.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
greatamericanpolitics.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
order-order.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
heritage.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
hurriyet.com.tr,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
hurriyetdailynews.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
illinoispolicy.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
imprimis.hillsdale.edu,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
iwf.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
influencewatch.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
ifstudies.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
intellectualtakeout.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
investors.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
israelhayom.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
issuesinsights.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
jewishpolicycenter.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
jewishworldreview.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
justthenews.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
kansaspolicy.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
lawenforcementtoday.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
libertynation.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
loneconservative.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
lozierinstitute.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
manhattan-institute.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
mercatornet.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
milliyet.com.tr,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
theminnesotasun.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
mises.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
ncregister.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
nationalcenter.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
nfrw.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
newbostonpost.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
notthebee.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
nraila.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
numbersusa.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
oneangrygamer.net,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
onenewsnow.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
opslens.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
outkick.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
panampost.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
pantsonfirenews.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
patriotnewsalerts.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
pluralist.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
politicalite.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
publicinterestlegal.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
quadrant.org.au,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
rd.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
americasvoice.news,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
renewedright.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
ricochet.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
rightandfree.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
ronpaullibertyreport.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
sabah.com.tr,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
savejersey.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
sentinelksmo.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
sharylattkisson.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
sbgi.net,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
skynews.com.au,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
sonorannews.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
spiked-online.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
standpointmag.co.uk,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
tenthamendmentcenter.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
adelaidenow.com.au,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
americanmind.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
theconservativeopinion.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
conservativewoman.co.uk,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
thefirsttv.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
thegreggjarrett.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
thehayride.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
thejeffreylord.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
thelibertyloft.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
thenationalherald.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
theohiostar.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
thepostmillennial.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
punchingbagpost.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
rebelnews.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
ronpaulinstitute.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
thestar.com.my,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
thesun.co.uk,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
tennesseestar.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
thetexan.news,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
thetruthaboutguns.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
torontosun.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
trendingviews.co,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
trtworld.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
unwatch.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
unitynewsnetwork.co.uk,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
whatfinger.com,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
world.wng.org,right bias,media_bias_fact_check,2021-05-17,7,disinformation,10
