url,label
Far Left Watch (farleftwatch.com),right bias
Federalist Press (federalistpress.com),right bias
Federalist Society (fedsoc.org),right bias
First in Freedom Daily (firstinfreedomdaily.com),right bias
First Things Magazine (www.firstthings.com),right bias
Foundation for Defense of Democracies (www.defenddemocracy.org),right bias
Fox News (www.foxnews.com),right bias
Free Republic (www.freerepublic.com),right bias
Freedom Cross Roads (freedomcrossroads.com/),right bias
FreedomWorks (www.freedomworks.org),right bias
Frontiers of Freedom (www.ff.org),right bias
Future in America (www.futureinamerica.com),right bias
Get Religion (www.getreligion.org),right bias
GOPUSA (www.gopusa.com),right bias
Government Accountablity Institute (www.g-a-i.org),right bias
Grabien News (news.grabien.com),right bias
Great American Politics (greatamericanpolitics.com),right bias
Guido Fawkes (order-order.com),right bias
Heritage Foundation (www.heritage.org),right bias
HermanCain.com (www.hermancain.com),right bias
Hot Air (hotair.com),right bias
Hudson Institute (www.hudson.org),right bias
Human Events (humanevents.com),right bias
Hurriyet (hurriyet.com.tr),right bias
Hurriyet Daily News (www.hurriyetdailynews.com),right bias
I Bleed Red White and Blue (ibleedredwhiteblue.com),right bias
Illinois Policy Institute (www.illinoispolicy.org),right bias
Imprimis (imprimis.hillsdale.edu),right bias
Independent Women’s Forum (iwf.org),right bias
Influence Watch (www.influencewatch.org),right bias
Institute for Family Studies (ifstudies.org),right bias
Intellectual Takeout (www.intellectualtakeout.org),right bias
Investors Business Daily (www.investors.com),right bias
iPatriot (ipatriot.com),right bias
Israel Hayom (www.israelhayom.com),right bias
Issues & Insights (issuesinsights.com),right bias
Jewish Policy Center (www.jewishpolicycenter.org),right bias
Jewish World Review (www.jewishworldreview.com),right bias
Judicial Crisis Network (judicialnetwork.com),right bias
Just the News (justthenews.com),right bias
Kansas Policy Institute (kansaspolicy.org),right bias
Law Enforcement Today (lawenforcementtoday.com),right bias
Legal Insurrection (legalinsurrection.com),right bias
Liberty Headlines (www.libertyheadlines.com),right bias
Liberty Nation (www.libertynation.com),right bias
Life Decisions International (fightpp.org),right bias
Lifezette (www.lifezette.com),right bias
Lone Conservative (loneconservative.com),right bias
Lozier Institute (lozierinstitute.org),right bias
Manhattan Institute for Policy Research (www.manhattan-institute.org),right bias
Media Circus (www.mediacircus.com),right bias
Media Equalizer (mediaequalizer.com),right bias
Media Research Center (MRC (www.mrc.org),right bias
Mercatornet (www.mercatornet.com),right bias
Milliyet (milliyet.com.tr/),right bias
Minnesota Sun (theminnesotasun.com),right bias
Mises Institute (mises.org),right bias
National Catholic Register (ncregister.com),right bias
National Center for Public Policy Research (www.nationalcenter.org),right bias
National Federation of Republican Women (NFRW.org),right bias
National Review (www.nationalreview.com),right bias
New Boston Post (newbostonpost.com),right bias
Newsbusters (www.newsbusters.org),right bias
Not Liberal (http://notliberal.com),right bias
Not the Bee (notthebee.com),right bias
NRA – Institute for Legislative Action (www.nraila.org),right bias
NTK Network (ntknetwork.com),right bias
Numbers USA (www.numbersusa.com),right bias
Offgrid Survival (offgridsurvival.com),right bias
One Angry Gamer (oneangrygamer.net),right bias
OneNewsNow (www.onenewsnow.com),right bias
Ontario Proud (www.ontarioproud.ca),right bias
OpsLens (www.opslens.com),right bias
OutKick (outkick.com),right bias
PanAm Post (panampost.com),right bias
Pants of Fire News (pantsonfirenews.com),right bias
Patriot News Alerts (www.patriotnewsalerts.com),right bias
Patriot News Daily (patriotnewsdaily.com),right bias
PatriotRetort.com (patriotretort.com),right bias
Pluralist (www.pluralist.com),right bias
Politicalite (politicalite.com),right bias
Politichicks (politichicks.com),right bias
Politifeed (politifeed.net),right bias
Populist Wire (www.populistwire.com),right bias
Powerline (www.powerlineblog.com),right bias
Proud Conservative (conservativesus.party),right bias
Public Interest Legal Foundation (publicinterestlegal.org),right bias
Quadrant Magazine (quadrant.org.au),right bias
Reader’s Digest (www.rd.com),right bias
Real America’s Voice (americasvoice.news),right bias
Red Alert Politics (redalertpolitics.com),right bias
Regated News,right bias
RenewedRight.com (renewedright.com),right bias
Restore American Glory (www.restoreamericanglory.com),right bias
Richochet (ricochet.com),right bias
Right & Free (rightandfree.com),right bias
Ron Paul Liberty Report (www.ronpaullibertyreport.com),right bias
Sabah (sabah.com.tr),right bias
Save Jersey (savejersey.com),right bias
Sentinel KSMO (sentinelksmo.org),right bias
SharylAttkisson.com,right bias
Sinclair Broadcast Group (sbgi.net),right bias
Sky News Australia (skynews.com.au),right bias
Sonoran News (sonorannews.com),right bias
Southern Patriot News (southernpatriotnews.com),right bias
Spiked Magazine (spiked-online.com),right bias
StandPoint (www.standpointmag.co.uk),right bias
Star Political (starpolitical.com/),right bias
Tenth Amendment Center (tenthamendmentcenter.com),right bias
The Advertiser (www.adelaidenow.com.au),right bias
The American Mind (americanmind.org),right bias
The Citizen Press (thecitizenpress.com),right bias
The College Fix (www.thecollegefix.com),right bias
The Conservative Nut (www.theconservativenut.gop),right bias
The Conservative Opinion,right bias
The Conservative Woman (www.conservativewoman.co.uk),right bias
The Daily Defender (thedailydefender.com),right bias
The Daily Telegraph (AUS) (www.dailytelegraph.com.au),right bias
The DC Chronicle (dc-chronicle.com),right bias
The First TV (thefirsttv.com),right bias
TheGreggJarrett.com,right bias
The Hayride (thehayride.com),right bias
Thejeffreylord.com,right bias
The Liberty Loft (thelibertyloft.com),right bias
The National Herald (thenationalherald.com),right bias
The New American (www.thenewamerican.com),right bias
The New Revere (thenewrevere.com),right bias
The Ohio Star (theohiostar.com),right bias
The Patriot Post (patriotpost.us),right bias
The Post Millennial (www.thepostmillennial.com),right bias
Punching Bag Post (punchingbagpost.com),right bias
The RANTidote (therantidote.com),right bias
The Rebel News (rebelnews.com),right bias
The Resurgent (theresurgent.com),right bias
The Ron Paul Institute (www.ronpaulinstitute.org),right bias
The Star (Malaysia) (thestar.com.my),right bias
The Sun (www.thesun.co.uk),right bias
The Tennessee Star (tennesseestar.com),right bias
The Texan (thetexan.news),right bias
The Truth About Guns (www.thetruthaboutguns.com),right bias
Toronto Sun (www.torontosun.com),right bias
Trending Views (trendingviews.co),right bias
Tribunist (tribunist.com),right bias
TRT World (www.trtworld.com),right bias
Twitchy (twitchy.com),right bias
UN Watch (www.unwatch.org),right bias
Unity News Network (unitynewsnetwork.co.uk),right bias
Update America (https://www.updateamerica.com/),right bias
Viva Liberty (www.vivaliberty.com),right bias
Washington Examiner (www.washingtonexaminer.com),right bias
Washington Free Beacon (freebeacon.com),right bias
Weasel Zippers (www.weaselzippers.us),right bias
Weekly Standard (www.weeklystandard.com),right bias
Western Free Press (www.westernfreepress.com),right bias
WestMonster (www.westmonster.com),right bias
Whatfinger (www.whatfinger.com),right bias
World Magazine (world.wng.org),right bias
World Tribune (worldtribune.com),right bias
Yellow Hammer News (yellowhammernews.com),right bias
Young Americas Foundation (YAF) (www.yaf.org),right bias
Young Conservatives (www.youngcons.com),right bias
7NEWS (7news.com.au),center right bias
9 News (Australia) (www.9news.com.au),center right bias
ABC (Spain) (abc.es),center right bias
Advocates for Self-Government (theadvocates.org),center right bias
Ahram Online (english.ahram.org.eg),center right bias
Al.com (Alabama News) (www.al.com),center right bias
Albuquerque Journal (www.abqjournal.com),center right bias
Aleteia,center right bias
American Action Forum (www.americanactionforum.org),center right bias
American Affairs Journal (americanaffairsjournal.org),center right bias
American Council on Science and Health (ACSH) (acsh.org),center right bias
American Firearms Institute (www.americanfirearms.org),center right bias
American Institute for Economic Research (aier.org),center right bias
Americas Quarterly (www.americasquarterly.org),center right bias
Angus Reid Institute,center right bias
Anti-War (antiwar.com),center right bias
ArcaMax (arcamax.com),center right bias
Argus Leader,center right bias
Arkansas Democrat-Gazette (www.arkansasonline.com),center right bias
Arutz Sheva (Israel National News) (www.israelnationalnews.com),center right bias
Asharq Al-Awsat,center right bias
Asian News International (www.aninews.in),center right bias
Atlantic Council (www.atlanticcouncil.org),center right bias
Ayn Rand Institute (newideal.aynrand.org),center right bias
Barron’s,center right bias
Being Libertarian (beinglibertarian.com),center right bias
Berlingske (berlingske.dk),center right bias
Bild (bild.de),center right bias
Billings Gazette (billingsgazette.com),center right bias
Bipartisan Policy Center (bipartisanpolicy.org),center right bias
Boston Herald (www.bostonherald.com),center right bias
Breaking Defense (breakingdefense.com),center right bias
Breakthrough Institute (thebreakthrough.org),center right bias
B.T. Denmark (bt.dk),center right bias
Buenos Aires Times,center right bias
BusinessLIVE (www.businesslive.co.za),center right bias
Calgary Herald (calgaryherald.com),center right bias
California Globe (https://californiaglobe.com/),center right bias
California Political Review (www.capoliticalreview.com),center right bias
Campaign for Liberty (campaignforliberty.org),center right bias
Canadian Jewish News (www.cjnews.com),center right bias
Canadian Taxpayers Federation (www.taxpayer.com),center right bias
Capitalism Magazine (capitalismmagazine.com),center right bias
Cato Institute (www.cato.org),center right bias
CCN (https://www.ccn.com),center right bias
Center for the National Interest (cftni.org),center right bias
Check Your Fact (checkyourfact.com),center right bias
Chicago Tribune (www.chicagotribune.com),center right bias
China Digital Times (chinadigitaltimes.net),center right bias
Christianity Today (www.christianitytoday.com),center right bias
Colorado Springs Gazette (gazette.com),center right bias
Columbia Daily Herald (www.columbiadailyherald.com),center right bias
Committee for a Responsible Federal Buddget (crfb.org),center right bias
Daily Herald (www.dailyherald.com),center right bias
Daily Mining Gazette (mininggazette.com),center right bias
Daily Press (www.dailypress.com),center right bias
DailyO (https://www.dailyo.in),center right bias
Dallas Morning News (www.dallasnews.com),center right bias
de Volkskrant (www.volkskrant.nl),center right bias
Deccan Chronicle (www.deccanchronicle.com),center right bias
Denver Gazette (denvergazette.com),center right bias
Deseret News (www.deseretnews.com),center right bias
Desert Sun (www.desertsun.com),center right bias
Detroit News (www.detroitnews.com),center right bias
Deutschland.de,center right bias
Die Presse (diepresse.com),center right bias
Die Welt (welt.de),center right bias
Downsizing the Federal Government (www.downsizinggovernment.org),center right bias
Drudge Report (www.drudgereport.com),center right bias
Ecuavisa (ecuavisa.com),center right bias
Edmonton Examiner (edmontonexaminer.com),center right bias
Edmonton Journal (edmontonjournal.com),center right bias
Edmonton Sun (www.edmontonsun.com),center right bias
El Mundo (elmundo.es),center right bias
Entrepreneur Magazine (entrepreneur.com),center right bias
Ethics and Public Policy Center (EPPC) (eppc.org),center right bias
Ethnikos Kyrix (ekirikas.com),center right bias
Expressen (expressen.se),center right bias
Faith Family America (www.faithfamilyamerica.com),center right bias
FDD’s Long War Journal (longwarjournal.org),center right bias
Financial Express (www.financialexpress.com),center right bias
Financial Post (www.financialpost.com),center right bias
Firearms News,center right bias
First Post (www.firstpost.com),center right bias
Fitch Ratings (fitchratings.com),center right bias
FitsNews (www.fitsnews.com),center right bias
Forbes (www.forbes.com),center right bias
Foreign Policy Research Institute (www.fpri.org),center right bias
Fort Bend Herald,center right bias
Fort Worth Star-Telegram (www.star-telegram.com),center right bias
Fortnightly Review (fortnightlyreview.co.uk),center right bias
Fortune Magazine (fortune.com),center right bias
Foundation for Economic Education (fee.org),center right bias
Fox Business (foxbusiness.com),center right bias
Frankfurter Allgemeine Zeitung (FAZ.net),center right bias
Franklin News Foundation (franklinnews.org),center right bias
Fraser Institute (www.fraserinstitute.org),center right bias
Freedom Alliance (https://freedomalliance.org),center right bias
Freedom House (freedomhouse.org),center right bias
Göteborgs-Posten (gp.se),center right bias
Grand Rapids Press (www.mlive.com),center right bias
Greeley Tribune,center right bias
Guns.com (www.guns.com),center right bias
Herald Sun (AUS) (www.heraldsun.com.au),center right bias
Heterodox Academy (heterodoxacademy.org),center right bias
Het Laatste Nieuws (HLN) (hln.be),center right bias
Hi-Desert Star (hidesertstar.com),center right bias
High Point Enterprise (www.hpenews.com),center right bias
Hindu Business Line (www.thehindubusinessline.com),center right bias
Honest Reporting (honestreporting.com),center right bias
Hoover Institution (www.hoover.org),center right bias
Human Progress (humanprogress.org),center right bias
Idaho State Journal (idahostatejournal.com),center right bias
iefimerida.gr,center right bias
Il Giornale (ilgiornale.it),center right bias
In Homeland Security (inhomelandsecurity.com),center right bias
India.com,center right bias
India Times (www.indiatimes.com/),center right bias
India Today (indiatoday.in),center right bias
Inforum (The Forum of Fargo-Moorhead) (https://www.inforum.com),center right bias
InsideSources (www.insidesources.com),center right bias
Institute for Humane Studies (theihs.org),center right bias
Irish Independent (www.independent.ie),center right bias
ITV News (www.itv.com),center right bias
Jerusalem Post (www.jpost.com),center right bias
Jewish Breaking News (jewishbreakingnews.com),center right bias
Jewish Journal (jewishjournal.com),center right bias
Jewish News Syndicate (www.jns.org),center right bias
Just Facts (www.justfacts.com),center right bias
Just Facts Daily (www.justfactsdaily.com),center right bias
Kalamazoo News – WWMT (wwmt.com),center right bias
KATU2 (katu.com),center right bias
Knewz (knewz.com),center right bias
Korean Herald (www.koreaherald.com),center right bias
KUTV Salt Lake City (kutv.com),center right bias
Laredo Morning Times (https://www.lmtonline.com),center right bias
Las Vegas Review Journal (www.reviewjournal.com),center right bias
Learn Liberty (www.learnliberty.org),center right bias
Leicester Mercury (leicestermercury.co.uk),center right bias
Lexington Institute (lexingtoninstitute.org),center right bias
Libertarianism.org (www.libertarianism.org),center right bias
ListVerse (listverse.com),center right bias
London Broadcasting Company (LBC) (www.lbc.co.uk),center right bias
London Evening Standard (www.standard.co.uk),center right bias
London Free Press (www.lfpress.com),center right bias
Los Angeles Daily News (www.dailynews.com),center right bias
Lubbock Avalanche Journal,center right bias
Lynx Media (lynx.media),center right bias
Mackinac Center for Public Policy (www.mackinac.org),center right bias
Malaysia Today,center right bias
Manchester Union leader (www.unionleader.com),center right bias
Manila Times (www.manilatimes.net),center right bias
Marginal Revolution (marginalrevolution.com),center right bias
MarketWatch (www.marketwatch.com),center right bias
Mercatus (www.mercatus.org),center right bias
Metabunk (www.metabunk.org),center right bias
Montreal Gazette (montrealgazette.com),center right bias
Mountain Democrat (www.mtdemocrat.com),center right bias
MyNorthwest (mynorthwest.com),center right bias
National Affairs (www.nationalaffairs.com),center right bias
National Interest (nationalinterest.org),center right bias
National Post (www.nationalpost.com),center right bias
Netherlands Radio and Television Association (nos.nl),center right bias
New York Observer (observer.com),center right bias
New York Post (nypost.com),center right bias
News.com.au (news.com.au),center right bias
News-Gazette (www.news-gazette.com),center right bias
NHK-Nippon Hoso Kyokai (nhk.or.jp),center right bias
Nikkei Asian Review,center right bias
NJ1015.com,center right bias
Northwest Arkansas Democrat-Gazette (nwaonline.com),center right bias
Odessa American,center right bias
Omaha World Herald,center right bias
Open Doors (www.opendoorsusa.org),center right bias
Orange County Register (www.ocregister.com),center right bias
Oregonian (www.oregonlive.com),center right bias
Ottawa Citizen (ottawacitizen.com),center right bias
Ottawa Sun (ottawasun.com),center right bias
Pacific Research Institute (www.pacificresearch.org),center right bias
Parkersburg News and Sentinel (newsandsentinel.com),center right bias
Peninsula Daily News (www.peninsuladailynews.com),center right bias
Pittsburgh Post-Gazette (www.post-gazette.com),center right bias
Pittsburgh Tribune Review (triblive.com),center right bias
PolicyEd.org (www.policyed.org),center right bias
Politisite (politisite.com),center right bias
Post-Bulletin,center right bias
R Street Institute (www.rstreet.org),center right bias
Rasmussen Reports (www.rasmussenreports.com),center right bias
Real Clear Defense (www.realcleardefense.com),center right bias
Real Clear Investigations (www.realclearinvestigations.com),center right bias
Real Clear Policy (www.realclearpolicy.com),center right bias
Real Clear Politics (www.realclearpolitics.com),center right bias
RealClearReligion (www.realclearreligion.org),center right bias
Reason (reason.com),center right bias
Red River Valley News (www.valleynewslive.com),center right bias
Regina Leader-Post (leaderpost.com),center right bias
Regulation Magazine,center right bias
Remington Research Group (remingtonresearchgroup.com),center right bias
Republic World (www.republicworld.com),center right bias
Richmond Times-Dispatch,center right bias
Salem Radio Network News (www.srnnews.com),center right bias
San Bernadino Sun (www.sbsun.com),center right bias
Saskatoon StarPhoenix (thestarphoenix.com),center right bias
Savannah Morning News (savannahnow.com),center right bias
Scope Ratings (scoperatings.com),center right bias
SOFREP (sofrep.com),center right bias
Student Daily News (www.studentnewsdaily.com),center right bias
Tallahasee Democrat (www.tallahassee.com),center right bias
Tax Foundation (taxfoundation.org),center right bias
Tharawat Magazine (www.tharawat-magazine.com),center right bias
The Algemeiner Journal (www.algemeiner.com),center right bias
The American Conservative (www.theamericanconservative.com),center right bias
The American Interest (www.the-american-interest.com),center right bias
The Augusta Chronicle (chronicle.augusta.com),center right bias
The Australian (www.theaustralian.com.au),center right bias
The Brunswick News (https://thebrunswicknews.com),center right bias
The Bulwark (https://thebulwark.com/),center right bias
The Chronicle Herald (thechronicleherald.ca),center right bias
The Citizen,center right bias
The Courier Mail (www.couriermail.com.au),center right bias
The Daily Citizen (Dalton),center right bias
The Dispatch (thedispatch.com),center right bias
The Durango Herald (durangoherald.com),center right bias
The EC Journal (www.theecjournal.com),center right bias
The Elkhart Truth,center right bias
The Fiscal Times (www.thefiscaltimes.com),center right bias
The Gazette (Cedar Rapids) (www.thegazette.com),center right bias
The Globe and Mail (Toronto) (www.theglobeandmail.com),center right bias
The Independent Institute (www.independent.org),center right bias
The Jack News (www.thejacknews.com),center right bias
The Japan News (the-japan-news.com),center right bias
The Jerusalem Report,center right bias
The Jewish Press (www.jewishpress.com),center right bias
The Journal (West Virginia) (journal-news.net),center right bias
The Ledger (www.theledger.com),center right bias
The Libertarian Republic (thelibertarianrepublic.com),center right bias
The Nation Pakistan (nation.com.pk),center right bias
The New Atlantis (www.thenewatlantis.com),center right bias
The News Lens (international.thenewslens.com),center right bias
The Objective Standard (www.theobjectivestandard.com),center right bias
The Oklahoman (www.oklahoman.com),center right bias
"The Post-Journal (Jamestown, New York) (post-journal.com)",center right bias
The Press-Enterprise (www.pe.com),center right bias
The Quint (www.thequint.com),center right bias
The Sorrentino (www.thesorrentino.com),center right bias
The Spectator (uk) (www.spectator.co.uk),center right bias
The Spectator (USA) (spectator.us),center right bias
The Spokesman-Review (www.spokesman.com),center right bias
The Standard (Kenya) (standardmedia.co.ke),center right bias
The Straits Times (www.straitstimes.com),center right bias
TheStreet (thestreet.com),center right bias
The Sumter Item (www.theitem.com),center right bias
The Times Herald (Port Huron) (www.thetimesherald.com),center right bias
The Times of India (timesofindia.indiatimes.com),center right bias
The Times UK and Sunday Times (www.thetimes.co.uk),center right bias
The Washington Institute for Near East Policy (www.washingtoninstitute.org),center right bias
The West Australian (thewest.com.au),center right bias
The Winchester Star,center right bias
The Yomiuri Shimbun (yomiuri.co.jp),center right bias
Times News (Pennsylvania) (www.tnonline.com),center right bias
Times of South Africa (www.timeslive.co.za),center right bias
Toledo Blade (www.toledoblade.com),center right bias
Topeka Capital-Journal (www.cjonline.com),center right bias
To Vima (tovima.gr),center right bias
Transparent California (transparentcalifornia.com),center right bias
TRIBUNnews.com,center right bias
Tulsa World,center right bias
ValueWalk (www.valuewalk.com),center right bias
Vancouver Sun (vancouversun.com),center right bias
Wall Street Journal (www.wsj.com),center right bias
Watchdog.org,center right bias
Waterbury Republican-American (www.rep-am.com),center right bias
West Central Tribune (wctrib.com),center right bias
Wichita Eagle (www.kansas.com),center right bias
Williamsport Sun-Gazette (www.sungazette.com),center right bias
Willoughby News-Herald (news-herald.com),center right bias
Windsor Star (windsorstar.com),center right bias
WLOS (ABC13News) (wlos.com),center right bias
WPEC – CBS12.com (cbs12.com),center right bias
Yankee Institute for Public Policy (https://yankeeinstitute.org),center right bias
Zebra Fact Check (www.zebrafactcheck.com),center right bias
604 Now (604now.com),left center bias
972 Magazine (972mag.com),left center bias
1600 Daily (www.whitehouse.gov),left center bias
ABC News (abcnews.go.com),left center bias
ABC News Australia (www.abc.net.au),left center bias
ABC11 Eyewitness News (abc11.com),left center bias
Above the Law (abovethelaw.com),left center bias
AceShowbiz (aceshowbiz.com),left center bias
ACLU (www.aclu.org),left center bias
Aeon (aeon.co),left center bias
Affinity Magazine (affinitymagazine.us),left center bias
African Arguments (africanarguments.org),left center bias
Africa News (www.africanews.com),left center bias
Ahval News (ahvalnews.com),left center bias
Akron Beacon Journal (beaconjournal.com),left center bias
Al Jazeera (www.aljazeera.com),left center bias
Al Monitor (www.al-monitor.com),left center bias
Al-Sura (al-sura.com),left center bias
Alan Guttmacher Institute (www.guttmacher.org),left center bias
Albany Times-Union (www.timesunion.com),left center bias
Alberta Views (https://albertaviews.ca),left center bias
AllGov (www.allgov.com),left center bias
Allied Progress (alliedprogress.org),left center bias
AM New York (www.amny.com),left center bias
America Magazine (www.americamagazine.org),left center bias
American Immigration Council (www.americanimmigrationcouncil.org),left center bias
American Public Media (mediabiasfactcheck.com),left center bias
Amnesty International (www.amnesty.org),left center bias
Anchorage Daily News (adn.com),left center bias
Anniston Star (www.annistonstar.com),left center bias
Anthropocene Magazine (www.anthropocenemagazine.org),left center bias
Anti Defamation League (www.adl.org),left center bias
AOL (www.aol.com),left center bias
APM Reports (www.apmreports.org),left center bias
Areo Magazine,left center bias
Arizona Daily Star (tucson.com),left center bias
Arizona Daily Sun (azdailysun.com),left center bias
Arizona Republic (www.azcentral.com),left center bias
Arkansas Times (www.arktimes.com),left center bias
Arms Control Association (https://www.armscontrol.org),left center bias
ARTE (arte.tv),left center bias
Asheville Citizen-Times (www.citizen-times.com),left center bias
Asia Sentinel,left center bias
Asian Correspondent (asiancorrespondent.com),left center bias
Atavist Magazine (magazine.atavist.com),left center bias
Atlanta Black Star (atlantablackstar.com),left center bias
Atlanta Journal-Constitution (www.ajc.com),left center bias
Atlantic (www.theatlantic.com),left center bias
Atlantic Media (www.atlanticmedia.com),left center bias
ATTN: (www.attn.com),left center bias
Austin American-Statesman (www.statesman.com),left center bias
Austin Daily Herald (austindailyherald.com),left center bias
AV Club (avclub.com),left center bias
Axios (www.axios.com),left center bias
BackChannel (backchannel.com),left center bias
Balkan Insight (balkaninsight.com),left center bias
Baltimore Sun (www.baltimoresun.com),left center bias
Bangor Daily News (bangordailynews.com),left center bias
Baptist News Global (baptistnews.com),left center bias
Battle Creek Enquirer (www.battlecreekenquirer.com),left center bias
BBC News (www.bbc.com),left center bias
Bellingcat (www.bellingcat.com),left center bias
Bellingham Herald (bellinghamherald.com),left center bias
Berkeleyside (www.berkeleyside.com),left center bias
Berkshire Eagle (www.berkshireeagle.com),left center bias
Berliner Zeitung (berliner-zeitung.de),left center bias
Bing News (www.bing.com),left center bias
Birmingham Mail (www.birminghammail.co.uk),left center bias
Bleacher Report (bleacherreport.com),left center bias
Bloomberg (www.bloomberg.com),left center bias
Bluestem Prairie (www.bluestemprairie.com),left center bias
Boston.com,left center bias
Boston Globe (www.bostonglobe.com),left center bias
Boy Genius Report (bgr.com),left center bias
Brampton Guardian,left center bias
Brennan Center for Justice (www.brennancenter.org),left center bias
Brookings Institute (www.brookings.edu),left center bias
Buffalo News (www.buffalonews.com),left center bias
Bulletin of Atomic Scientists (thebulletin.org),left center bias
Business Insider (www.businessinsider.com),left center bias
Bustle Magazine (www.bustle.com),left center bias
Buzzfeed (www.buzzfeed.com),left center bias
Buzzfeed News (buzzfeednews.com),left center bias
CalWatchdog.com (calwatchdog.com),left center bias
Canadaland (www.canadalandshow.com),left center bias
Capital Gazette (www.capitalgazette.com),left center bias
Caribbean Life News (www.caribbeanlifenews.com),left center bias
Carnegie Endowment for International Peace (carnegieendowment.org),left center bias
Carolina Public Press (carolinapublicpress.org),left center bias
Catch News (http://www.catchnews.com),left center bias
CBC News (www.cbc.ca),left center bias
CBS Boston – WBZ-TV (boston.cbslocal.com),left center bias
CBS Los Angeles – KCBS (losangeles.cbslocal.com),left center bias
CBS News (www.cbsnews.com),left center bias
Censor.NET,left center bias
Center for Advanced Defense studies (c4ads.org),left center bias
Center for Global Development (www.cgdev.org),left center bias
Center for Inquiry (www.centerforinquiry.org),left center bias
Center for International Policy (www.ciponline.org),left center bias
Center for a New American Security (www.cnas.org),left center bias
Center for Popular Democracy (populardemocracy.org),left center bias
Center for Public Integrity (www.publicintegrity.org),left center bias
Center on Budget and Policy Priorities (www.cbpp.org),left center bias
Central News Agency (CNA) / Focus Taiwan (http://focustaiwan.tw/),left center bias
Channel 4 News (UK) (channel4.com/news),left center bias
Charleston Gazette Mail (www.wvgazettemail.com),left center bias
Charlotte Observer (www.charlotteobserver.com),left center bias
Cheddar (cheddar.com),left center bias
Chicago Sun-Times (chicago.suntimes.com),left center bias
China Africa Project (chinaafricaproject.com),left center bias
Citizen Truth (citizentruth.org),left center bias
Citizens for Responsibility and Ethics in Washington (CREW) (www.citizensforethics.org),left center bias
Citizens for Tax Justice (ctj.org),left center bias
CityLab (Citylab.com),left center bias
City Pages (citypages.com),left center bias
City and State New York (cityandstateny.com),left center bias
Clarion Ledger (clarionledger.com),left center bias
Clean Technica (cleantechnica.com),left center bias
CNBC (www.cnbc.com),left center bias
Columbia Journalism Review (www.cjr.org),left center bias
Columbia Reports (colombiareports.com),left center bias
Columbus Dispatch (www.dispatch.com),left center bias
Committee to Investigate Russia (investigaterussia.org),left center bias
Common Cause (www.commoncause.org),left center bias
Commonweal Magazine (www.commonwealmagazine.org),left center bias
CommonWealth fund (www.commonwealthfund.org),left center bias
Complex (complex.com),left center bias
Connecticut Post (ctpost.com),left center bias
Consortium News (consortiumnews.com),left center bias
Constitution Project (www.constitutionproject.org),left center bias
Corpus Christi Caller-Times,left center bias
CrossCut.com (crosscut.com),left center bias
CT Mirror (ctmirror.org),left center bias
Daily Hampshire Gazette,left center bias
Daily Mirror (www.mirror.co.uk),left center bias
Daily Nation (nation.africa),left center bias
Daily News Journal (dnj.com),left center bias
Dawn (www.dawn.com),left center bias
DCist (dcist.com),left center bias
DCReport.org (www.dcreport.org),left center bias
Deadline Hollywood (deadline.com),left center bias
Deccan Herald (www.deccanherald.com),left center bias
Debunking Denialism (debunkingdenialism.com),left center bias
Delaware Online – The News Journal (www.delawareonline.com),left center bias
Delo (delo.si),left center bias
Democracy 21 (www.democracy21.org),left center bias
Democrat and Chronicle (www.democratandchronicle.com),left center bias
Demos (www.demos.org),left center bias
Denver Post (www.denverpost.com),left center bias
Denver Westword,left center bias
Detroit Free Press (www.freep.com),left center bias
Die Zeit (www.zeit.de),left center bias
Digg (digg.com),left center bias
Diply (https://diply.com/),left center bias
DiversityInc (www.diversityinc.com),left center bias
Dutch Daily News (www.dutchdailynews.com),left center bias
Dutch Review (dutchreview.com),left center bias
DW News (www.dw.com),left center bias
Earth Institute (earth.columbia.edu),left center bias
EarthJustice (earthjustice.org),left center bias
East Bay Times (www.eastbaytimes.com),left center bias
Econofact,left center bias
Economic Policy Institute (www.epi.org),left center bias
Economics.Help (www.economicshelp.org),left center bias
Egyptian Streets (egyptianstreets.com),left center bias
El Diario NY (eldiariony.com),left center bias
El Pais (elpais.com),left center bias
El Paso Times (www.elpasotimes.com),left center bias
Electronic Frontier Foundation (www.eff.org),left center bias
Emerging Europe (emerging-europe.com),left center bias
Empty Wheel (www.emptywheel.net),left center bias
Engadget (www.engadget.com),left center bias
Entertainment Weekly (https://ew.com),left center bias
ESPN (espn.com),left center bias
Eugene Register-Guard (registerguard.com),left center bias
EU Observer (euobserver.com),left center bias
EurActiv (www.euractiv.com),left center bias
Eurasia Review (www.eurasiareview.com),left center bias
Euromaiden Press,left center bias
Euronews (www.euronews.com),left center bias
Exposing the Truth (www.exposingtruth.com),left center bias
Facebook News (facebook.com/news),left center bias
Fact/Myth (factmyth.com),left center bias
Fairness and Accuracy in Reporting (fair.org),left center bias
FairVote (www.fairvote.org),left center bias
Fast Company (www.fastcompany.com),left center bias
Feminist Frequency (feministfrequency.com),left center bias
Fight for the Future (www.fightforthefuture.org),left center bias
FivethirtyEight (fivethirtyeight.com),left center bias
Foreign Policy in Focus (fpif.org),left center bias
Fort Worth Weekly (www.fwweekly.com),left center bias
France Info (francetvinfo.fr),left center bias
Freakonomics (freakonomics.com),left center bias
Fresno Bee (www.fresnobee.com),left center bias
Fusion (fusion.net),left center bias
